,served_request,request_rate,number_instances,response_time,performance,cpu_usage,cpu_alloc,memory,memory_alloc
5509,0.0,0.33333333333299997,1.0,0.0,100.0,34.7333333333,2.0,35479552.0,56.0
5510,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5511,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5512,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5513,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5514,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5515,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5516,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5517,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5518,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5519,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5520,0.0,0.33333333333299997,1.0,0.0,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5521,0.0,0.33333333333299997,1.0,2.12200482686,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5522,0.0,0.33333333333299997,1.0,2.12200482686,66.7730104206,34.7333333333,2.0,35479552.0,56.0
5523,0.0,0.33333333333299997,1.0,2.12200482686,66.7730104206,28.8,2.0,35479552.0,56.0
5524,0.0,0.33333333333299997,1.0,2.12200482686,66.7730104206,28.8,2.0,35479552.0,56.0
5525,0.0,0.33333333333299997,1.0,2.12200482686,66.7730104206,28.8,2.0,35479552.0,56.0
5526,0.0,0.33333333333299997,1.0,2.12200482686,66.7730104206,28.8,2.0,35479552.0,56.0
5527,0.0,0.0,1.0,2.12200482686,66.7730104206,28.8,2.0,35479552.0,56.0
5528,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5529,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5530,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5531,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5532,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5533,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5534,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5535,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5536,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0
5537,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0
5538,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0
5539,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0
5540,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0
5541,1.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,0.0,0.0
5542,1.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,0.0
5543,1.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,0.0
5544,1.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5545,1.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5546,1.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5547,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5548,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5549,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5550,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5551,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5552,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5553,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5554,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5555,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5556,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5557,0.0,0.0,1.0,0.0,100.0,31.366666666700002,2.0,35479552.0,56.0
5558,0.0,0.0,1.0,0.0,100.0,29.6,2.0,35479552.0,56.0
5559,0.0,0.0,1.0,0.0,100.0,29.6,2.0,35479552.0,56.0
5560,0.0,0.0,1.0,0.0,100.0,29.6,2.0,35479552.0,56.0
5561,0.0,0.0,1.0,0.0,100.0,29.6,2.0,35479552.0,56.0
5562,0.0,1.0,1.0,0.0,100.0,29.6,2.0,35479552.0,56.0
5563,0.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5564,0.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5565,1.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5566,1.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5567,1.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5568,1.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5569,1.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5570,1.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5571,1.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5572,1.0,1.0,1.0,0.0,66.904853083,29.6,2.0,35479552.0,56.0
5573,1.0,1.0,1.0,2.2391743130200004,66.904853083,29.6,2.0,35479552.0,56.0
5574,1.0,1.0,1.0,2.2391743130200004,66.904853083,29.6,2.0,35479552.0,56.0
5575,1.0,1.0,1.0,2.2391743130200004,66.904853083,29.6,2.0,35479552.0,56.0
5576,1.0,1.0,1.0,2.2391743130200004,66.904853083,25.4,2.0,35479552.0,56.0
5577,1.0,1.0,1.0,2.2391743130200004,66.904853083,25.4,2.0,35479552.0,56.0
5578,1.0,1.0,1.0,2.2391743130200004,66.904853083,25.4,2.0,35479552.0,56.0
5579,1.0,0.0,1.0,2.2391743130200004,66.904853083,25.4,2.0,35479552.0,56.0
5580,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5581,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5582,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5583,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5584,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5585,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5586,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5587,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5588,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5589,1.0,0.0,1.0,2.2391743130200004,100.0,25.4,2.0,35479552.0,56.0
5590,1.0,0.0,1.0,0.0,100.0,25.4,2.0,35479552.0,56.0
5591,1.0,0.0,1.0,0.0,100.0,25.4,2.0,35479552.0,56.0
5592,1.0,0.0,1.0,0.0,100.0,31.633333333299998,2.0,35479552.0,56.0
5593,1.0,0.0,1.0,0.0,100.0,31.633333333299998,2.0,35479552.0,56.0
5594,1.0,0.0,1.0,0.0,100.0,31.633333333299998,2.0,35479552.0,56.0
5595,1.0,0.0,1.0,0.0,100.0,31.633333333299998,2.0,35479552.0,56.0
5596,1.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5597,1.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5598,0.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5599,0.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5600,0.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5601,0.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5602,0.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5603,0.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5604,0.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5605,0.0,1.0,1.0,0.0,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5606,0.0,1.0,1.0,2.47014893426,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5607,0.0,1.0,1.0,2.47014893426,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5608,0.0,1.0,1.0,2.47014893426,66.9716478097,31.633333333299998,2.0,35479552.0,56.0
5609,0.0,1.0,1.0,2.47014893426,66.9716478097,32.8,2.0,35479552.0,56.0
5610,0.0,1.0,1.0,2.47014893426,66.9716478097,32.8,2.0,35479552.0,56.0
5611,0.0,1.0,1.0,2.47014893426,66.9716478097,32.8,2.0,35479552.0,56.0
5612,0.0,0.0,1.0,2.47014893426,66.9716478097,32.8,2.0,35479552.0,56.0
5613,0.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5614,1.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5615,1.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5616,1.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5617,1.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5618,1.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5619,1.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5620,1.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5621,1.0,0.0,1.0,2.47014893426,100.0,32.8,2.0,35479552.0,56.0
5622,1.0,0.0,1.0,0.0,100.0,32.8,2.0,35479552.0,56.0
5623,1.0,0.0,1.0,0.0,100.0,32.8,2.0,35479552.0,56.0
5624,1.0,0.0,1.0,0.0,100.0,32.8,2.0,35479552.0,56.0
5625,1.0,0.0,1.0,0.0,100.0,28.0333333333,2.0,35479552.0,56.0
5626,1.0,0.0,1.0,0.0,100.0,28.0333333333,2.0,35479552.0,56.0
5627,1.0,0.0,1.0,0.0,100.0,28.0333333333,2.0,35479552.0,56.0
5628,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,0.0,56.0
5629,0.0,0.33333333333299997,0.0,0.0,100.0,0.0,0.0,0.0,56.0
5630,0.0,0.33333333333299997,0.0,0.0,100.0,0.0,0.0,0.0,56.0
5631,0.0,0.33333333333299997,0.0,0.0,100.0,0.0,0.0,0.0,56.0
5632,0.0,0.33333333333299997,0.0,0.0,100.0,0.0,0.0,0.0,56.0
5633,0.0,0.33333333333299997,0.0,0.0,100.0,0.0,0.0,0.0,56.0
5634,0.0,0.33333333333299997,0.0,0.0,100.0,0.0,0.0,0.0,56.0
5635,0.0,0.33333333333299997,1.0,0.0,100.0,0.0,0.0,0.0,56.0
5636,0.0,0.33333333333299997,1.0,0.0,100.0,0.0,0.0,0.0,56.0
5637,0.0,0.33333333333299997,1.0,0.0,100.0,0.0,0.0,0.0,56.0
5638,0.0,0.33333333333299997,1.0,1.7826292249900002,100.0,0.0,0.0,0.0,56.0
5639,0.0,0.33333333333299997,1.0,1.7826292249900002,100.0,0.0,0.0,0.0,56.0
5640,0.0,0.33333333333299997,1.0,1.7826292249900002,100.0,0.0,0.0,0.0,56.0
5641,0.0,0.33333333333299997,1.0,1.7826292249900002,100.0,32.3666666667,2.0,0.0,56.0
5642,0.0,0.33333333333299997,1.0,1.7826292249900002,100.0,32.3666666667,2.0,35479552.0,56.0
5643,0.0,0.33333333333299997,1.0,1.7826292249900002,100.0,32.3666666667,2.0,35479552.0,56.0
5644,0.0,0.33333333333299997,1.0,1.7826292249900002,100.0,32.3666666667,2.0,35479552.0,56.0
5645,0.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5646,0.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5647,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5648,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5649,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5650,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5651,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5652,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5653,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5654,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5655,1.0,0.33333333333299997,1.0,1.7826292249900002,66.786186343,32.3666666667,2.0,35479552.0,56.0
5656,1.0,0.33333333333299997,1.0,1.1074542999299999,66.786186343,32.3666666667,2.0,35479552.0,56.0
5657,1.0,0.33333333333299997,1.0,1.1074542999299999,66.786186343,32.3666666667,2.0,35479552.0,56.0
5658,1.0,0.33333333333299997,1.0,1.1074542999299999,66.786186343,31.2666666667,2.0,35479552.0,56.0
5659,1.0,0.33333333333299997,1.0,1.1074542999299999,66.786186343,31.2666666667,2.0,35479552.0,56.0
5660,1.0,0.33333333333299997,1.0,1.1074542999299999,66.786186343,31.2666666667,2.0,35479552.0,56.0
5661,1.0,0.33333333333299997,1.0,1.1074542999299999,66.786186343,31.2666666667,2.0,35479552.0,56.0
5662,1.0,0.0,1.0,1.1074542999299999,66.786186343,31.2666666667,2.0,35479552.0,56.0
5663,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5664,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5665,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5666,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5667,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5668,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5669,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5670,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5671,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5672,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5673,1.0,0.0,1.0,1.1074542999299999,100.0,31.2666666667,2.0,35479552.0,56.0
5674,1.0,0.0,1.0,1.05471081204,100.0,31.2666666667,2.0,35479552.0,56.0
5675,1.0,0.0,1.0,1.05471081204,100.0,31.2666666667,2.0,35479552.0,56.0
5676,1.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5677,1.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5678,1.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5679,1.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5680,1.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5681,1.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5682,0.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5683,0.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5684,0.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5685,0.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5686,0.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5687,0.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5688,0.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5689,0.0,0.0,1.0,1.05471081204,100.0,32.9,2.0,35479552.0,56.0
5690,0.0,0.0,1.0,0.0,100.0,32.9,2.0,35479552.0,56.0
5691,0.0,0.0,1.0,0.0,100.0,32.9,2.0,35479552.0,56.0
5692,0.0,0.0,1.0,0.0,100.0,32.9,2.0,35479552.0,56.0
5693,0.0,0.0,1.0,0.0,100.0,32.0666666667,2.0,35479552.0,56.0
5694,0.0,0.0,1.0,0.0,100.0,32.0666666667,2.0,35479552.0,56.0
5695,0.0,0.0,1.0,0.0,100.0,32.0666666667,2.0,35479552.0,56.0
5696,0.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5697,0.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5698,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5699,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5700,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5701,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5702,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5703,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5704,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5705,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5706,1.0,0.33333333333299997,1.0,0.0,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5707,1.0,0.33333333333299997,1.0,2.6814142863,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5708,1.0,0.33333333333299997,1.0,2.6814142863,66.7539316467,32.0666666667,2.0,35479552.0,56.0
5709,1.0,0.33333333333299997,1.0,2.6814142863,66.7539316467,32.4666666667,2.0,35479552.0,56.0
5710,1.0,0.33333333333299997,1.0,2.6814142863,66.7539316467,32.4666666667,2.0,35360768.0,56.0
5711,1.0,0.33333333333299997,1.0,2.6814142863,66.7539316467,32.4666666667,2.0,35360768.0,56.0
5712,1.0,0.0,1.0,2.6814142863,66.7539316467,32.4666666667,2.0,35360768.0,56.0
5713,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5714,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5715,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5716,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5717,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5718,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5719,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5720,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5721,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5722,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5723,1.0,0.0,1.0,2.6814142863,100.0,32.4666666667,2.0,35360768.0,56.0
5724,1.0,0.0,1.0,0.0,100.0,32.4666666667,2.0,35360768.0,56.0
5725,1.0,0.0,1.0,0.0,100.0,32.4666666667,2.0,35360768.0,56.0
5726,1.0,0.0,1.0,0.0,100.0,32.4666666667,2.0,35360768.0,56.0
5727,1.0,0.0,1.0,0.0,100.0,27.4666666667,2.0,35360768.0,56.0
5728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35360768.0,0.0
5729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35360768.0,56.0
5730,0.0,0.33333333333299997,0.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5731,0.0,0.33333333333299997,0.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5732,0.0,0.33333333333299997,0.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5733,0.0,0.33333333333299997,0.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5734,0.0,0.33333333333299997,0.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5735,0.0,0.33333333333299997,0.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5736,0.0,0.33333333333299997,0.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5737,0.0,0.33333333333299997,1.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5738,0.0,0.33333333333299997,1.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5739,0.0,0.33333333333299997,1.0,0.0,66.735319955,0.0,0.0,35360768.0,56.0
5740,0.0,0.33333333333299997,1.0,1.94557507833,66.735319955,0.0,0.0,35360768.0,56.0
5741,0.0,0.33333333333299997,1.0,1.94557507833,66.735319955,0.0,0.0,35360768.0,56.0
5742,0.0,0.33333333333299997,1.0,1.94557507833,66.735319955,0.0,0.0,35360768.0,56.0
5743,0.0,0.33333333333299997,1.0,1.94557507833,66.735319955,29.8333333333,2.0,35360768.0,56.0
5744,0.0,0.33333333333299997,1.0,1.94557507833,66.735319955,29.8333333333,2.0,35360768.0,56.0
5745,0.0,0.33333333333299997,1.0,1.94557507833,66.735319955,29.8333333333,2.0,35360768.0,56.0
5746,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5747,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5748,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5749,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5750,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5751,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5752,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5753,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5754,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5755,0.0,0.0,1.0,1.94557507833,100.0,29.8333333333,2.0,35360768.0,56.0
5756,0.0,0.0,1.0,0.0,100.0,29.8333333333,2.0,35360768.0,56.0
5757,0.0,0.0,1.0,0.0,100.0,29.8333333333,2.0,35360768.0,56.0
5758,0.0,0.0,1.0,0.0,100.0,29.8333333333,2.0,35360768.0,56.0
5759,0.0,0.0,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5760,0.0,0.0,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5761,0.0,0.0,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5762,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5763,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5764,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5765,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5766,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5767,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5768,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5769,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5770,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5771,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5772,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5773,0.0,0.33333333333299997,1.0,0.0,100.0,31.2333333333,2.0,35360768.0,56.0
5774,0.0,0.33333333333299997,1.0,3.4286181131999998,100.0,31.2333333333,2.0,35360768.0,56.0
5775,0.0,0.33333333333299997,1.0,3.4286181131999998,100.0,31.2333333333,2.0,35360768.0,56.0
5776,0.0,0.33333333333299997,1.0,3.4286181131999998,100.0,30.0333333333,2.0,35360768.0,56.0
5777,0.0,0.33333333333299997,1.0,3.4286181131999998,100.0,30.0333333333,2.0,35360768.0,56.0
5778,0.0,0.33333333333299997,1.0,3.4286181131999998,100.0,30.0333333333,2.0,35360768.0,56.0
5779,0.0,0.33333333333299997,1.0,3.4286181131999998,100.0,30.0333333333,2.0,35360768.0,56.0
5780,0.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5781,0.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5782,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5783,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5784,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5785,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5786,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5787,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5788,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5789,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5790,1.0,0.33333333333299997,1.0,3.4286181131999998,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5791,1.0,0.33333333333299997,1.0,2.5721655951599995,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5792,1.0,0.33333333333299997,1.0,2.5721655951599995,66.7357507837,30.0333333333,2.0,35360768.0,56.0
5793,1.0,0.33333333333299997,1.0,2.5721655951599995,66.7357507837,30.5,2.0,35360768.0,56.0
5794,1.0,0.33333333333299997,1.0,2.5721655951599995,66.7357507837,30.5,2.0,35360768.0,56.0
5795,1.0,0.33333333333299997,1.0,2.5721655951599995,66.7357507837,30.5,2.0,35360768.0,56.0
5796,1.0,0.33333333333299997,1.0,2.5721655951599995,66.7357507837,30.5,2.0,35360768.0,56.0
5797,1.0,0.0,1.0,2.5721655951599995,100.0,30.5,2.0,35360768.0,56.0
5798,1.0,0.0,1.0,2.5721655951599995,100.0,30.5,2.0,35360768.0,56.0
5799,0.0,0.0,1.0,2.5721655951599995,100.0,30.5,2.0,35360768.0,56.0
